molecule_chembl_id,smiles,mechanism_of_action,target_chembl_id,target_name,action_type,max_phase,pref_name,text_rich
CHEMBL1201162,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,Carbonic anhydrase II inhibitor,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,4,DORZOLAMIDE HYDROCHLORIDE,Carbonic anhydrase II inhibitor Target: Carbonic anhydrase 2. Action: INHIBITOR. Drug: DORZOLAMIDE HYDROCHLORIDE.
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase II inhibitor,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,4,DICHLORPHENAMIDE,Carbonic anhydrase II inhibitor Target: Carbonic anhydrase 2. Action: INHIBITOR. Drug: DICHLORPHENAMIDE.
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase II inhibitor,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,4,METHAZOLAMIDE,Carbonic anhydrase II inhibitor Target: Carbonic anhydrase 2. Action: INHIBITOR. Drug: METHAZOLAMIDE.
CHEMBL220492,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,Carbonic anhydrase II inhibitor,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,4,TOPIRAMATE,Carbonic anhydrase II inhibitor Target: Carbonic anhydrase 2. Action: INHIBITOR. Drug: TOPIRAMATE.
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,4,ACETAZOLAMIDE,Carbonic anhydrase II inhibitor Target: Carbonic anhydrase 2. Action: INHIBITOR. Drug: ACETAZOLAMIDE.
CHEMBL1200814,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],Carbonic anhydrase II inhibitor,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,4,ACETAZOLAMIDE SODIUM,Carbonic anhydrase II inhibitor Target: Carbonic anhydrase 2. Action: INHIBITOR. Drug: ACETAZOLAMIDE SODIUM.
CHEMBL5314380,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O.N[C@@H](CC(=O)O)C(=O)O.N[C@@H](CC(=O)O)C(=O)O,Somatostatin receptor 2 agonist,CHEMBL1804,Somatostatin receptor type 2,AGONIST,4,PASIREOTIDE DIASPARTATE,Somatostatin receptor 2 agonist Target: Somatostatin receptor type 2. Action: AGONIST. Drug: PASIREOTIDE DIASPARTATE.
CHEMBL1201184,CC(=O)O.CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,Somatostatin receptor 2 agonist,CHEMBL1804,Somatostatin receptor type 2,AGONIST,4,LANREOTIDE ACETATE,Somatostatin receptor 2 agonist Target: Somatostatin receptor type 2. Action: AGONIST. Drug: LANREOTIDE ACETATE.
CHEMBL1201003,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,Serotonin 1f (5-HT1f) receptor agonist,CHEMBL1805,5-hydroxytryptamine receptor 1F,AGONIST,4,ELETRIPTAN HYDROBROMIDE,Serotonin 1f (5-HT1f) receptor agonist Target: 5-hydroxytryptamine receptor 1F. Action: AGONIST. Drug: ELETRIPTAN HYDROBROMIDE.
CHEMBL1200521,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,Serotonin 1f (5-HT1f) receptor agonist,CHEMBL1805,5-hydroxytryptamine receptor 1F,AGONIST,4,ALMOTRIPTAN MALATE,Serotonin 1f (5-HT1f) receptor agonist Target: 5-hydroxytryptamine receptor 1F. Action: AGONIST. Drug: ALMOTRIPTAN MALATE.
CHEMBL1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,ETOPOSIDE PHOSPHATE,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: ETOPOSIDE PHOSPHATE.
CHEMBL1200475,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.O=C(O)CC(O)(CC(=O)O)C(=O)O,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,DAUNORUBICIN CITRATE,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: DAUNORUBICIN CITRATE.
CHEMBL1563,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,DAUNORUBICIN HYDROCHLORIDE,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: DAUNORUBICIN HYDROCHLORIDE.
CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,DOXORUBICIN HYDROCHLORIDE,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: DOXORUBICIN HYDROCHLORIDE.
CHEMBL1417019,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,MITOXANTRONE HYDROCHLORIDE,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: MITOXANTRONE HYDROCHLORIDE.
CHEMBL1096885,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,VALRUBICIN,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: VALRUBICIN.
CHEMBL1200976,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,DNA topoisomerase II alpha inhibitor,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,4,IDARUBICIN HYDROCHLORIDE,DNA topoisomerase II alpha inhibitor Target: DNA topoisomerase 2-alpha. Action: INHIBITOR. Drug: IDARUBICIN HYDROCHLORIDE.
CHEMBL1201011,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,QUINAPRIL HYDROCHLORIDE,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: QUINAPRIL HYDROCHLORIDE.
CHEMBL1519,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,TRANDOLAPRIL,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: TRANDOLAPRIL.
CHEMBL1200534,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,MOEXIPRIL HYDROCHLORIDE,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: MOEXIPRIL HYDROCHLORIDE.
CHEMBL3989406,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,ENALAPRILAT,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: ENALAPRILAT.
CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,RAMIPRIL,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: RAMIPRIL.
CHEMBL3039596,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,FOSINOPRIL SODIUM,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: FOSINOPRIL SODIUM.
CHEMBL1694,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,BENAZEPRIL HYDROCHLORIDE,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: BENAZEPRIL HYDROCHLORIDE.
CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,CAPTOPRIL,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: CAPTOPRIL.
CHEMBL1200343,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,PERINDOPRIL ERBUMINE,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: PERINDOPRIL ERBUMINE.
CHEMBL419213,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,LISINOPRIL,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: LISINOPRIL.
CHEMBL1200659,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,ENALAPRIL MALEATE,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: ENALAPRIL MALEATE.
CHEMBL1200831,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,Angiotensin-converting enzyme inhibitor,CHEMBL1808,Angiotensin-converting enzyme,INHIBITOR,4,SPIRAPRIL HYDROCHLORIDE,Angiotensin-converting enzyme inhibitor Target: Angiotensin-converting enzyme. Action: INHIBITOR. Drug: SPIRAPRIL HYDROCHLORIDE.
CHEMBL1472,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,Thyrotropin-releasing hormone receptor agonist,CHEMBL1810,Thyrotropin-releasing hormone receptor,AGONIST,4,PROTIRELIN,Thyrotropin-releasing hormone receptor agonist Target: Thyrotropin-releasing hormone receptor. Action: AGONIST. Drug: PROTIRELIN.
CHEMBL495,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,Prostanoid EP1 receptor agonist,CHEMBL1811,Prostaglandin E2 receptor EP1 subtype,AGONIST,4,ALPROSTADIL,Prostanoid EP1 receptor agonist Target: Prostaglandin E2 receptor EP1 subtype. Action: AGONIST. Drug: ALPROSTADIL.
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Histone deacetylase 1 inhibitor,CHEMBL325,Histone deacetylase 1,INHIBITOR,4,VORINOSTAT,Histone deacetylase 1 inhibitor Target: Histone deacetylase 1. Action: INHIBITOR. Drug: VORINOSTAT.
CHEMBL175247,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Pancreatic lipase inhibitor,CHEMBL1812,Pancreatic triacylglycerol lipase,INHIBITOR,4,ORLISTAT,Pancreatic lipase inhibitor Target: Pancreatic triacylglycerol lipase. Action: INHIBITOR. Drug: ORLISTAT.
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,Inosine-5'-monophosphate dehydrogenase 1 inhibitor,CHEMBL1822,Inosine-5'-monophosphate dehydrogenase 1,INHIBITOR,4,RIBAVIRIN,Inosine-5'-monophosphate dehydrogenase 1 inhibitor Target: Inosine-5'-monophosphate dehydrogenase 1. Action: INHIBITOR. Drug: RIBAVIRIN.
CHEMBL1201179,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,Receptor protein-tyrosine kinase erbB-2 inhibitor,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,INHIBITOR,4,LAPATINIB DITOSYLATE,Receptor protein-tyrosine kinase erbB-2 inhibitor Target: Receptor tyrosine-protein kinase erbB-2. Action: INHIBITOR. Drug: LAPATINIB DITOSYLATE.
CHEMBL3989885,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,TRIMEPRAZINE TARTRATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: TRIMEPRAZINE TARTRATE.
CHEMBL1200491,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,EPINASTINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: EPINASTINE HYDROCHLORIDE.
CHEMBL1200497,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,CYCLIZINE LACTATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: CYCLIZINE LACTATE.
CHEMBL1200618,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,FEXOFENADINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: FEXOFENADINE HYDROCHLORIDE.
CHEMBL1716,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,CYPROHEPTADINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: CYPROHEPTADINE HYDROCHLORIDE.
CHEMBL3544908,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,AZATADINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: AZATADINE MALEATE.
CHEMBL1200638,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,DEXBROMPHENIRAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: DEXBROMPHENIRAMINE MALEATE.
CHEMBL1200750,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,PROMETHAZINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: PROMETHAZINE HYDROCHLORIDE.
CHEMBL1200809,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,AZELASTINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: AZELASTINE HYDROCHLORIDE.
CHEMBL1200961,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,BROMPHENIRAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: BROMPHENIRAMINE MALEATE.
CHEMBL1201006,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,PYRILAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: PYRILAMINE MALEATE.
CHEMBL1607273,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,CETIRIZINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: CETIRIZINE HYDROCHLORIDE.
CHEMBL1719,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,OLOPATADINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: OLOPATADINE HYDROCHLORIDE.
CHEMBL1200532,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,METHDILAZINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: METHDILAZINE HYDROCHLORIDE.
CHEMBL1200927,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,DEXCHLORPHENIRAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: DEXCHLORPHENIRAMINE MALEATE.
CHEMBL998,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,LORATADINE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: LORATADINE.
CHEMBL1659,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,CHLORPHENIRAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: CHLORPHENIRAMINE MALEATE.
CHEMBL1200795,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,CLEMASTINE FUMARATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: CLEMASTINE FUMARATE.
CHEMBL1237102,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,LEVOCABASTINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: LEVOCABASTINE HYDROCHLORIDE.
CHEMBL1200967,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,BROMODIPHENHYDRAMINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: BROMODIPHENHYDRAMINE HYDROCHLORIDE.
CHEMBL1201068,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,PROPIOMAZINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: PROPIOMAZINE HYDROCHLORIDE.
CHEMBL3989555,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,MECLIZINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: MECLIZINE HYDROCHLORIDE.
CHEMBL3989520,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O,Histamine H1 receptor agonist,CHEMBL231,Histamine H1 receptor,AGONIST,4,HISTAMINE PHOSPHATE,Histamine H1 receptor agonist Target: Histamine H1 receptor. Action: AGONIST. Drug: HISTAMINE PHOSPHATE.
CHEMBL1200974,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,CARBINOXAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: CARBINOXAMINE MALEATE.
CHEMBL1201747,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,ALCAFTADINE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: ALCAFTADINE.
CHEMBL1224,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,ACRIVASTINE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: ACRIVASTINE.
CHEMBL3188034,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,TRIPROLIDINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: TRIPROLIDINE HYDROCHLORIDE.
CHEMBL1200769,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,TRIPELENNAMINE CITRATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: TRIPELENNAMINE CITRATE.
CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,HYDROXYZINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: HYDROXYZINE HYDROCHLORIDE.
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,DESLORATADINE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: DESLORATADINE.
CHEMBL1620,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,DIPHENHYDRAMINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: DIPHENHYDRAMINE HYDROCHLORIDE.
CHEMBL1653,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,PHENIRAMINE MALEATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: PHENIRAMINE MALEATE.
CHEMBL1200392,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,DOXYLAMINE SUCCINATE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: DOXYLAMINE SUCCINATE.
CHEMBL1200446,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,Histamine H1 receptor antagonist,CHEMBL231,Histamine H1 receptor,ANTAGONIST,4,TRIPELENNAMINE HYDROCHLORIDE,Histamine H1 receptor antagonist Target: Histamine H1 receptor. Action: ANTAGONIST. Drug: TRIPELENNAMINE HYDROCHLORIDE.
